Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct
"['dr manette', 'dr', 'manette', 'mane']",job,0,0.0,incorrect,abraham,0,0.24,incorrect,dracula,0,0.44,incorrect,doctor,0,0.5,incorrect,job,0,0.0,incorrect,god,0,0.4,incorrect,david,0,0.29,incorrect,joseph,0,0.2,incorrect,rabindranath,0,0.45,incorrect,pather,0,0.46,incorrect,david,0,0.29,incorrect,david,0,0.29,incorrect,abraham,0,0.24,incorrect,doctor,0,0.5,incorrect,god,0,0.4,incorrect,joseph,0,0.2,incorrect,pather,0,0.46,incorrect,david,0,0.29,incorrect
"['miss pross', 'pross', 'miss']",joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,gate,0,0.0,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,david,0,0.22,incorrect,hebrew,0,0.18,incorrect,joseph,0,0.36,incorrect,shri krishna,0,0.36,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,hebrew,0,0.18,incorrect,shri krishna,0,0.36,incorrect,joseph,0,0.36,incorrect
"['lucía', 'lucie']",paris,0,0.2,incorrect,ke,0,0.29,incorrect,victor hugo,0,0.12,incorrect,paris,0,0.2,incorrect,paul,0,0.22,incorrect,esau,0,0.22,incorrect,london,0,0.18,incorrect,victor hugo,0,0.12,incorrect,paris,0,0.2,incorrect,paris,0,0.2,incorrect,london,0,0.18,incorrect,montmartre,0,0.13,incorrect,ke,0,0.29,incorrect,paris,0,0.2,incorrect,esau,0,0.22,incorrect,victor hugo,0,0.12,incorrect,paris,0,0.2,incorrect,montmartre,0,0.13,incorrect
"['manette', 'mane']",job,0,0.0,incorrect,moses,0,0.44,incorrect,lucifer,0,0.18,incorrect,dr. dolittle,0,0.32,incorrect,moses,0,0.44,incorrect,morwadie,0,0.5,incorrect,joseph,0,0.2,incorrect,joseph,0,0.2,incorrect,doctor jekyll,0,0.2,incorrect,doctor,0,0.15,incorrect,joseph,0,0.2,incorrect,david,0,0.22,incorrect,moses,0,0.44,incorrect,dr. dolittle,0,0.32,incorrect,morwadie,0,0.5,incorrect,joseph,0,0.2,incorrect,doctor,0,0.15,incorrect,david,0,0.22,incorrect
"['manette', 'doktor', 'doktor manette', 'mane']",job,0,0.22,incorrect,abraham,0,0.19,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,donald,0,0.33,incorrect,moses,0,0.44,incorrect,joseph,0,0.2,incorrect,david,0,0.22,incorrect,doctor,0,0.83,correct,napoleon,0,0.33,incorrect,doctor,0,0.83,correct,jesus,0,0.22,incorrect,abraham,0,0.19,incorrect,jesus,0,0.22,incorrect,moses,0,0.44,incorrect,david,0,0.22,incorrect,napoleon,0,0.33,incorrect,jesus,0,0.22,incorrect
"['lucía', 'luci', 'lucie']",sotho,0,0.0,incorrect,sotho,0,0.0,incorrect,job,0,0.0,incorrect,ati,0,0.29,incorrect,noah,0,0.22,incorrect,lele,0,0.44,incorrect,sojourner,0,0.29,incorrect,maanaana,0,0.15,incorrect,raskolnikov,0,0.27,incorrect,joseph,0,0.18,incorrect,so,0,0.0,incorrect,soahary,0,0.17,incorrect,sotho,0,0.0,incorrect,ati,0,0.29,incorrect,lele,0,0.44,incorrect,maanaana,0,0.15,incorrect,joseph,0,0.18,incorrect,soahary,0,0.17,incorrect
['carton'],joseph,0,0.17,incorrect,joseph,0,0.17,incorrect,yoruba,0,0.17,incorrect,yoruba,0,0.17,incorrect,jesus,0,0.0,incorrect,abraham,0,0.31,incorrect,david,0,0.18,incorrect,david,0,0.18,incorrect,macbeth,0,0.31,incorrect,shakespeare,0,0.24,incorrect,jesus,0,0.0,incorrect,david,0,0.18,incorrect,joseph,0,0.17,incorrect,yoruba,0,0.17,incorrect,abraham,0,0.31,incorrect,david,0,0.18,incorrect,shakespeare,0,0.24,incorrect,david,0,0.18,incorrect
"['evrémonde', 'evrémond', 'yurttaş', 'yurttaş evremonde', 'evremonde']",england,0,0.4,incorrect,god,0,0.36,incorrect,napoleon,0,0.38,incorrect,death,0,0.29,incorrect,rehaboliki,0,0.33,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect,maori,0,0.31,incorrect,napoleon,0,0.38,incorrect,mahatma,0,0.29,incorrect,france,0,0.4,incorrect,vatikana,0,0.27,incorrect,god,0,0.36,incorrect,death,0,0.29,incorrect,god,0,0.36,incorrect,maori,0,0.31,incorrect,mahatma,0,0.29,incorrect,vatikana,0,0.27,incorrect
"['mauricio lorry', 'mauricio', 'jarvis', 'jarvis lorry', 'lorry']",rephaboliki,0,0.32,incorrect,rephaboliki,0,0.32,incorrect,france,0,0.29,incorrect,france,0,0.29,incorrect,god,0,0.25,incorrect,mary,0,0.5,incorrect,peretane,0,0.15,incorrect,jerusalem,0,0.4,incorrect,winston,0,0.32,incorrect,britain,0,0.4,incorrect,france,0,0.29,incorrect,france,0,0.29,incorrect,rephaboliki,0,0.32,incorrect,france,0,0.29,incorrect,mary,0,0.5,incorrect,jerusalem,0,0.4,incorrect,britain,0,0.4,incorrect,france,0,0.29,incorrect
"['miss pross', 'pross', 'miss']",job,0,0.25,incorrect,david,0,0.22,incorrect,joseph,0,0.36,incorrect,joseph,0,0.36,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,david,0,0.22,incorrect,adam,0,0.25,incorrect,clock,0,0.2,incorrect,crowd,0,0.4,incorrect,david,0,0.22,incorrect,paul,0,0.22,incorrect,david,0,0.22,incorrect,joseph,0,0.36,incorrect,jesus,0,0.44,incorrect,adam,0,0.25,incorrect,crowd,0,0.4,incorrect,paul,0,0.22,incorrect
"['miss pross', 'pross', 'miss']",pinocchio,0,0.29,incorrect,beatrix,0,0.18,incorrect,jesus,0,0.44,incorrect,england,0,0.0,incorrect,sejeremane,0,0.2,incorrect,sejeremane,0,0.2,incorrect,peretane,0,0.31,incorrect,elizabeth,0,0.15,incorrect,ladybird,0,0.22,incorrect,hope,0,0.22,incorrect,britanika,0,0.15,incorrect,britannia,0,0.15,incorrect,beatrix,0,0.18,incorrect,england,0,0.0,incorrect,sejeremane,0,0.2,incorrect,elizabeth,0,0.15,incorrect,hope,0,0.22,incorrect,britannia,0,0.15,incorrect
"['miss pross', 'pross', 'miss']",god,0,0.25,incorrect,god,0,0.25,incorrect,aladdin,0,0.18,incorrect,job,0,0.25,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,joseph,0,0.36,incorrect,macbeth,0,0.18,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,david,0,0.22,incorrect,god,0,0.25,incorrect,job,0,0.25,incorrect,jesus,0,0.44,incorrect,joseph,0,0.36,incorrect,god,0,0.25,incorrect,david,0,0.22,incorrect
